550.5	941.5	564.5	669.5	314	0	272.3601	0.0238	0.1431	0.35	0.35	0.0112	0.0197	0.0197	-1.5194	0.35	271.1788	0.8636	0.0061	0.6375	0.2667	0	0	1.0044	-1.8158	268.5	61.3029	152.5	228.524
471	1017.5	524.5	697.5	419	6310	324.4414	0.0189	0.2409	1.5442	1.5442	0.0538	0.0642	0.0642	-1.4051	1.5442	329.1471	0.7856	0.0348	0.675	0.2667	0	0	0.9857	-1.8623	318	32.0489	186	282
496	989.5	493.5	773	199	2466	216.5144	0.0385	0.2792	0.2997	0.2997	0.0086	0.0097	0.0097	-1.5823	0.2997	212.745	1.0691	0.0023	0.625	0.2667	0	0	1.0177	-1.5708	210.5	13.9	72.5	149.8
527	726	524.5	1035.5	210	7643	309.5101	0.0345	0.3311	1.8667	1.8667	0.0653	0.0665	0.0665	1.5789	1.8667	311.6192	1.4839	0.0509	0.625	0.2667	0	1	0.9932	1.8925	304.5	20.5022	150.8848	266.3971
523.5	725.5	531.5	1023	162	742	297.6075	0.0435	0.5307	0.8065	0.8065	0.018	0.018	0.018	1.5439	0.8065	299.4068	1.8482	0.0157	0.575	0.2667	0	1	0.994	1.8158	294	24.5465	148.652	257.7444
503	760.5	419.5	1002.5	277	839	256.0005	0.0263	0.2647	0.5742	0.5742	0.0164	0.0793	0.0793	1.903	0.5742	256.6888	0.9267	0.0108	0.65	0.2667	0	1	0.9973	2.0344	241.5	39.6994	185.5144	232.8
418.5	847.5	504	996.5	168	1223	171.7884	0.0435	0.225	0.6136	0.6136	0.0184	0.1097	0.1097	1.0498	0.6136	166.7659	0.9927	0.0117	0.65	0.2667	0	1	1.0301	1.4601	143.5	1.8703	29.8332	101.7877
541.5	923.5	502	763.5	311	0	164.8037	0.025	0.1833	0.1995	0.1995	0.0063	0.0068	0.0068	-1.8128	0.1995	163.7894	0.5267	0.002	0.6375	0.2667	0	0	1.0062	-1.8925	158.212	21	74.5	131
556	923	554	704	141	952	219.0091	0.0526	0.3777	0.585	0.585	0.02	0.02	0.02	-1.5799	0.585	213.6771	1.5154	0.0188	0.625	0.2667	0	0	1.025	-1.5708	212.5	2.929	59.3687	162
460	893	472.5	722	154	768	171.4563	0.0476	0.1759	0.2324	0.2324	0.0082	0.0082	0.0082	-1.4978	0.2324	168.6259	1.095	0.0056	0.6625	0.2667	0	0	1.0168	-1.5708	165.5	4.6	46.0262	126.7621
480.5	941.5	479	720.5	234	602	221.0051	0.037	0.3108	0.5597	0.5597	0.0158	0.0166	0.0166	-1.5776	0.5597	209.1949	0.894	0.011	0.6625	0.2667	0	0	1.0565	-1.1071	207.5	3.4	64.75	145.8184
486.5	911	488.5	759	127	480	152.0132	0.0588	0.4406	0.7557	0.7557	0.0284	0.0284	0.0284	-1.5576	0.7557	145.3788	1.1447	0.0224	0.625	0.2667	0	0	1.0456	-1.5708	144.5	2.9394	33	86.9
527	854	408.5	841.5	767	2413	119.1575	0.0156	0.0998	0.1665	0.1665	0.0046	0.005	0.005	-3.0365	0.1665	123.2916	0.1607	0.0013	0.6875	0.3333	0	2	0.9665	-2.3562	12	4.3562	11	12
405.5	916	505	877.5	763	658	106.6888	0.0111	0.1023	0.3984	0.3984	0.0191	0.0231	0.0231	-0.3692	0.3984	109.5469	0.1436	0.0062	0.6125	0.2667	0	3	0.9739	0	38	27.5	37	37.5
533.5	927	545.5	725	404	2341	202.3561	0.0204	0.1448	0.1696	0.1696	0.0078	0.0092	0.0092	-1.5115	0.1696	199.9579	0.4949	0.002	0.625	0.2667	0	0	1.012	-1.7682	198.5	19.1	73	144
533.5	909	544	932.25	1490	897	25.511	0.013	0.0802	0.2144	0.2144	0.0118	0.0118	0.0118	1.1466	0.2144	144.8872	0.0972	0.0021	0.6375	0.2667	0	1	0.1761	-1.5708	60.25	10.8612	22.5671	55.5041
527.5	908.5	552	662	235	2814	247.7146	0.0333	0.2717	0.6743	0.6743	0.0207	0.0242	0.0242	-1.4717	0.6743	246.9953	1.051	0.0114	0.65	0.2667	0	0	1.0029	-1.837	241	9.5	87.2315	186.3635
499.5	907.5	526	719.5	236	617	189.8585	0.0357	0.2599	0.3495	0.3495	0.0105	0.0112	0.0112	-1.4308	0.3495	187.9114	0.7962	0.0037	0.6375	0.2667	0	0	1.0104	-1.7682	183.062	9.6661	85	139.3667
396	891	481	900	1267	908	85.4751	0.0088	0.0325	0.1067	0.1067	0.0026	0.0061	0.0061	0.1055	0.1067	115.0431	0.0908	0.0011	0.65	0.2667	0	3	0.743	0	9	0.9	4.5	7
533.5	909.5	519.5	746.5	353	516	163.6001	0.0227	0.113	0.1642	0.1642	0.0051	0.0051	0.0051	-1.6565	0.1642	159.8327	0.4528	0.002	0.6375	0.2667	0	0	1.0236	-1.5708	158.5	15.2	59.5	114.6
506	928	503	749	229	6295	179.0251	0.0323	0.1141	0.6656	0.6656	0.0342	0.0388	0.0388	-1.5876	0.6656	176.3134	0.7699	0.0173	0.6125	0.2667	0	0	1.0154	-2.1588	172.5	3.4098	27.25	104.9
502.5	945	500.5	792	183	1072	153.0131	0.0455	0.1925	0.3853	0.3853	0.0101	0.0204	0.0204	-1.5839	0.3853	137.8795	0.7534	0.0068	0.6125	0.2667	0	0	1.1098	-2.191	137.5	6.5384	45	94.6192
567	843	565.5	688	148	2220	155.0073	0.0455	0.2269	0.3122	0.3122	0.0059	0.0128	0.0128	-1.5805	0.3122	146.1153	0.9873	0.004	0.6375	0.2667	0	0	1.0609	-1.5708	145.4576	7.3569	55.5	111.8
537.5	886	552.5	717	150	1955	169.6644	0.0455	0.3369	0.6214	0.6214	0.0233	0.038	0.038	-1.4823	0.6214	163.8429	1.0923	0.0109	0.625	0.2667	0	0	1.0355	-1.5708	163	7.6114	57.5	126.6
525	891.5	548.5	701.5	161	566	191.4478	0.0417	0.3438	0.5273	0.5273	0.0173	0.0299	0.0299	-1.4477	0.5273	185.9836	1.1552	0.0051	0.6375	0.2667	0	0	1.0294	-1.5708	183.5	16.014	69	122.6
505	904	518.6726	708.0574	131	609	196.419	0.0455	0.333	0.9893	0.9893	0.04	0.0626	0.0626	-1.5011	0.9893	196.0028	1.4962	0.0312	0.625	0.2667	0	0	1.0021	-1.6757	193	5.4152	60	137.9935
507.5	918.5	543.5	654	308	869	266.9387	0.025	0.1948	0.4384	0.4384	0.0143	0.02	0.02	-1.4355	0.4384	264.3199	0.8582	0.0072	0.6375	0.2667	0	0	1.0099	-1.837	256	11.5	80.5	195
504.5	925	518	710.5	176	892	214.9244	0.0385	0.3518	0.4883	0.4883	0.0158	0.0236	0.0236	-1.5079	0.4883	200.8957	1.1415	0.0107	0.625	0.2667	0	0	1.0698	-1.5708	200	9.6	68.5	143.4754
540	890	532.5	768	157	1293	122.2303	0.0455	0.1293	0.5558	0.5558	0.0189	0.0217	0.0217	-1.6322	0.5558	117.8163	0.7504	0.0161	0.6125	0.2667	0	0	1.0375	-1.5708	117.5	8.7	48.5	87.6
504.5	934	523.5	728	198	576	206.8744	0.0417	0.1259	0.158	0.158	0.0035	0.0035	0.0035	-1.4788	0.158	195.8597	0.9892	0.0028	0.625	0.2667	0	0	1.0562	-1.8925	194.0411	6.0405	60.5	144.7743
527	877	554	678.5	147	737	200.3279	0.0556	0.3321	0.5971	0.5971	0.0201	0.0201	0.0201	-1.4356	0.5971	196.7747	1.3386	0.0193	0.675	0.2667	0	0	1.0181	-1.5708	193.4287	6.8	77.5	144.3
530	892	536	754.5	141	476	137.6308	0.0455	0.293	0.5727	0.5727	0.0185	0.0593	0.0593	-1.5272	0.5727	134.5074	0.954	0.0145	0.6375	0.2667	0	0	1.0232	-1.5708	133.3415	7.1	47.0736	97.4
510.5	874	541.5	689.5	186	385	187.0862	0.0435	0.2781	0.2979	0.2979	0.0085	0.011	0.011	-1.4043	0.2979	183.3936	0.986	0.0028	0.6625	0.2667	0	0	1.0201	-1.5708	178.5	4.794	44.5	130.9126
505	906.5	492.5	670.5	224	511	236.3308	0.04	0.2857	0.286	0.286	0.007	0.007	0.007	-1.6237	0.286	232.0246	1.0358	0.0036	0.6375	0.2667	0	0	1.0186	-2.8198	229	1	45.6131	136.4039
538	903	525.5	651	252	1434	252.3098	0.0303	0.2528	0.5925	0.5925	0.0197	0.0362	0.0362	-1.6204	0.5925	249.7484	0.9911	0.0096	0.6625	0.2667	0	0	1.0103	-1.5708	248.5	10.9624	112.5012	210
518	880.5	461.3622	881	376	1666	56.64	0.0208	0.0602	0.0949	0.0949	0.0027	0.0051	0.0051	3.1328	0.0949	57.717	0.1535	0.0011	0.6375	0.2	0	2	0.9813	3.1416	0.5	0	0.5	0.5
513.5	920	513.5	728	146	557	192	0.0455	0.4175	0.558	0.558	0.0203	0.0215	0.0215	-1.5708	0.558	186.1866	1.2753	0.009	0.625	0.2667	0	0	1.0312	-1.5708	185	5.2	51.5	118.6
494.5	912	508.5	694	169	480	218.4491	0.04	0.4986	1.2296	1.2296	0.0493	0.0719	0.0719	-1.5067	1.2296	216.6164	1.2818	0.0317	0.65	0.2667	0	0	1.0085	-1.5708	215.1648	9.5	79.25	164.7909
473	889.5	498	707.5	165	542	183.709	0.0417	0.2559	0.4548	0.4548	0.0146	0.0237	0.0237	-1.4343	0.4548	173.3426	1.0506	0.0078	0.65	0.2667	0	0	1.0598	-1.4465	169.0538	2.6339	47	124.9
495.5	888.5	508	709	164	619	179.9347	0.0455	0.2633	1.1224	1.1224	0.0636	0.075	0.075	-1.5013	1.1224	176.8959	1.0786	0.0342	0.625	0.2667	0	0	1.0172	-1.5708	172.5	5.0757	44	109.8418
515.5	908	536.5	688.5	159	1796	220.5023	0.0455	0.3299	0.6804	0.6804	0.0438	0.0687	0.0687	-1.4754	0.6804	216.808	1.3636	0.0196	0.6375	0.2667	0	0	1.017	-1.8925	212.5	5.7995	55	143.488
461.5	928	497.5	724	162	1076	207.1521	0.0435	0.3471	0.7522	0.7522	0.0236	0.0397	0.0397	-1.3961	0.7522	193.7484	1.196	0.0149	0.65	0.2667	0	0	1.0692	-1.5708	190.5	3.7341	56.4274	135.1431
495	933.5	492.5	705.5	117	731	228.0137	0.0526	0.51	0.6768	0.6768	0.0219	0.038	0.038	-1.5818	0.6768	227.9139	1.948	0.0107	0.6875	0.2667	0	0	1.0004	-1.5708	221.5	8.3	71.0603	168.7
470	871	517	664.5	165	769	211.7811	0.0455	0.1436	0.4931	0.4931	0.0178	0.0205	0.0205	-1.347	0.4931	206.4275	1.2511	0.0133	0.6875	0.2667	0	0	1.0259	-1.5708	201	4.2909	75	158.1
456	932	472.5	715.5	197	7673	217.1278	0.0417	0.1527	0.3465	0.3465	0.0122	0.0197	0.0197	-1.4947	0.3465	210.2306	1.0672	0.006	0.6375	0.2667	0	0	1.0328	-1.5708	209	3.9891	49	130.8
532	935	557	712.5	180	2823	223.9001	0.0417	0.2	0.5204	0.5204	0.0219	0.0288	0.0288	-1.4589	0.5204	219.802	1.2211	0.0104	0.625	0.2667	0	0	1.0186	-1.1584	216	8.3127	88.5	155.7
508.5	924.5	572	651.5	217	587	280.2878	0.0345	0.2479	0.6419	0.6419	0.0319	0.0376	0.0376	-1.3423	0.6419	278.6431	1.2841	0.0131	0.65	0.2667	0	0	1.0059	-1.5708	267	7.9	82.8983	211.6561
509.5	912	559	674.5	163	534	242.6036	0.0455	0.5163	1.0746	1.0746	0.0291	0.0626	0.0626	-1.3653	1.0746	237.8594	1.4593	0.019	0.6375	0.2667	0	0	1.0199	-1.5708	230.5	7.5581	75.5	162.4
503.5	925.5	529	609	285	605	317.5256	0.0227	0.3201	0.723	0.723	0.0305	0.0445	0.0445	-1.4904	0.723	317.5713	1.1143	0.0096	0.6625	0.2667	0	0	0.9999	-1.8925	311	31.4	125	229.2363
471.5	915	497.5	657.5	255	582	258.8093	0.0294	0.3191	0.5783	0.5783	0.0212	0.0338	0.0338	-1.4702	0.5783	254.7289	0.9989	0.0082	0.6625	0.2667	0	0	1.016	-1.5708	252	15.3	95.5	192.4994
449	908.5	448.5	624	297	582	284.5004	0.0256	0.304	0.6392	0.6392	0.0253	0.0451	0.0451	-1.5726	0.6392	284.6009	0.9583	0.0112	0.6875	0.2667	0	0	0.9996	-1.5708	282.9947	6.3818	120.6956	223.4894
449.5	911.5	514	586.5	258	574	331.3386	0.0303	0.3123	0.474	0.474	0.0134	0.0134	0.0134	-1.3749	0.474	331.1477	1.2835	0.0082	0.6875	0.2667	0	0	1.0006	-2.0344	317.5	21.841	107.75	261.3
466	956	522.5	634	381	607	326.9193	0.0213	0.2093	0.4083	0.4083	0.0111	0.0125	0.0125	-1.3971	0.4083	321.1328	0.8429	0.0056	0.6375	0.2667	0	0	1.018	-1.1071	314.5	27.6274	125.75	249.2
623	865	395.5	735	531	1317	262.0234	0.0145	0.1311	0.1892	0.1892	0.0048	0.0097	0.0097	-2.6224	0.1892	270.2284	0.5089	0.0013	0.7	0.2667	0	2	0.9696	-2.4669	130	10.7062	79.75	125.3878
638.5	769	327	773.5	247	0	311.5325	0.0278	0.3679	1.271	1.271	0.0506	0.0791	0.0791	3.1271	1.271	314.3918	1.2728	0.0289	0.7	0.2667	0	2	0.9909	3.1416	26.5776	1.0679	8	22.4
608	869.5	418	870	375	674	190.0007	0.0196	0.1469	0.3054	0.3054	0.0125	0.0125	0.0125	3.139	0.3054	195.92	0.5225	0.0057	0.725	0.2667	0	2	0.9698	3.1416	12.5	0.506	5.6947	8.5
424.5	992.5	481	639.5	294	6379	357.493	0.0227	0.3639	1.2611	1.2611	0.0557	0.0783	0.0783	-1.4121	1.2611	363.3439	1.2359	0.0329	0.7	0.2667	0	0	0.9839	-1.3258	350.8761	17.8523	126.9836	281.2
372	973	335	684	239	607	291.3589	0.0345	0.5923	1.3849	1.3849	0.052	0.0527	0.0527	-1.6981	1.3849	290.8849	1.2171	0.0287	0.675	0.2667	0	0	1.0016	-1.5708	286.1699	18.8	113.253	253.9136
418.5	964	428.5	629	278	562	335.1492	0.0244	0.2986	0.902	0.902	0.0339	0.0468	0.0468	-1.541	0.902	331.0921	1.191	0.0153	0.6875	0.2667	0	0	1.0123	-1.5708	326.5	45.6	152.6122	273.1916
427	926	444.5	628.5	267	539	298.0143	0.0303	0.2305	0.5133	0.5133	0.0153	0.016	0.016	-1.512	0.5133	295.5052	1.1068	0.011	0.675	0.2667	0	0	1.0085	-1.4711	290.5	21.5	120.796	235.3488
422.5	959	428	635	343	567	324.0467	0.0208	0.2869	0.3374	0.3374	0.0115	0.0138	0.0138	-1.5538	0.3374	324.4885	0.946	0.0019	0.6625	0.2667	0	0	0.9986	-1.5708	321.1655	39.8388	128.5	250.2
404	885.5	505	589.5	309	425	312.7571	0.0238	0.2497	0.8708	0.8708	0.0339	0.0482	0.0482	-1.242	0.8708	317.592	1.0278	0.0186	0.6625	0.2667	0	0	0.9848	-1.5708	292	28.5579	132.7263	234.5
315.5	890.5	419.5	809	1024	685	132.1297	0.0078	0.0528	0.1123	0.1123	0.0036	0.0039	0.0039	-0.6647	0.1123	228.4085	0.2231	0.0016	0.6375	0.2667	0	3	0.5785	0	81.0553	23.5	38	67.1013
460	927.5	451.5	585	256	2170	342.6055	0.0323	0.621	0.621	0.621	0.0176	0.0176	0.0176	-1.5956	0.621	339.2139	1.3251	0.007	0.65	0.2667	0	0	1.01	-1.5708	337.5	9.0172	100.7524	257.2596
423	879.5	433	607	206	649	272.6834	0.0345	0.2472	0.2852	0.2852	0.0097	0.0097	0.0097	-1.5341	0.2852	263.832	1.2807	0.0046	0.6625	0.2667	0	0	1.0335	-1.5708	261.7494	22.3202	111.5	201.7857
413	916	399.5	675	297	823	241.3778	0.025	0.149	0.2433	0.2433	0.009	0.0095	0.0095	-1.6268	0.2433	239.4902	0.8064	0.0039	0.6375	0.2667	0	0	1.0079	-1.5708	237.8142	6.5	69.5	176.5
420.5	902.5	423.5	726	172	521	176.5255	0.0417	0.2599	0.391	0.391	0.013	0.0237	0.0237	-1.5538	0.391	173.1948	1.0069	0.0051	0.6375	0.2667	0	0	1.0192	-1.5708	172.5	4.7728	60	127.3
394	923.5	374.9862	691.7651	233	583	232.5136	0.0286	0.2009	0.2359	0.2359	0.0099	0.0195	0.0195	-1.6527	0.2359	232.4234	0.9975	0.0017	0.6625	0.2667	0	0	1.0004	-1.5708	231.5	8	87.2208	174
388.5	930.5	387	715	165	396	215.5052	0.0417	0.3151	1.013	1.013	0.0349	0.0452	0.0452	-1.5778	1.013	209.1293	1.2675	0.0247	0.6375	0.2667	0	0	1.0305	-1.5708	209	9.4181	92.5	164.7
397	929	392.5	722	219	840	207.0489	0.037	0.2536	0.5108	0.5108	0.0155	0.0159	0.0159	-1.5925	0.5108	201.3803	0.9195	0.0101	0.6375	0.2667	0	0	1.0281	-2.1112	200.5	8.4796	56.2717	119.3
416	905.5	421.5	665.5	251	611	240.063	0.0333	0.2397	0.3894	0.3894	0.0186	0.0211	0.0211	-1.5479	0.3894	238.8191	0.9515	0.0044	0.65	0.2667	0	0	1.0052	-1.5708	234	7	58.2991	181.5
414.5	918	405	758	203	678	160.2818	0.04	0.235	0.2408	0.2408	0.0036	0.0036	0.0036	-1.6301	0.2408	155.5563	0.7663	0.0026	0.6375	0.2667	0	0	1.0304	-1.5708	155	7	73.75	129
527.5	845	539.5	631.5	220	1554	213.837	0.0333	0.1963	0.3799	0.3799	0.0111	0.0134	0.0134	-1.5146	0.3799	210.5522	0.9571	0.0065	0.675	0.2667	0	0	1.0156	-1.3258	209	18	99.5	168.5
481	905.5	492.5	598	471	1116	307.715	0.0172	0.1508	0.3331	0.3331	0.0103	0.0153	0.0153	-1.5334	0.3331	304.2265	0.6459	0.0055	0.6375	0.2667	0	0	1.0115	-1.4056	299	21.3986	107.4083	227.4
451.5	923.5	472	725	162	615	199.5558	0.0435	0.191	0.2837	0.2837	0.009	0.009	0.009	-1.4679	0.2837	194.0444	1.1978	0.0068	0.625	0.2667	0	0	1.0284	-1.5708	192	8.9312	48.7034	131.9
463	905.5	462.5	757	313	686	148.5008	0.027	0.1477	0.1607	0.1607	0.0041	0.0041	0.0041	-1.5742	0.1607	146.61	0.4684	0.0019	0.6375	0.2667	0	0	1.0129	-1.6951	143.4316	8.6	45.7382	107.3
453	903.5	459	661.5	269	1089	242.0744	0.0278	0.1899	0.3321	0.3321	0.0101	0.0199	0.0199	-1.546	0.3321	239.6205	0.8908	0.0048	0.6625	0.2667	0	0	1.0102	-1.5708	238.5	10.2691	86.9706	186.1
417	919.5	449	709.5	173	548	212.4241	0.0455	0.1906	0.5312	0.5312	0.0146	0.0177	0.0177	-1.4196	0.5312	208.4297	1.2048	0.0137	0.65	0.2667	0	0	1.0192	-1.5708	203.5	5.4792	69.5	150.623
458.5	925.5	506.5	677	186	529	253.0934	0.0357	0.3449	0.9352	0.9352	0.0353	0.0568	0.0568	-1.38	0.9352	251.0405	1.3497	0.0197	0.65	0.2667	0	0	1.0082	-1.4056	242	10.9	85	172.4832
446	928	450	711	334	730	217.0369	0.025	0.1255	0.2237	0.2237	0.0058	0.0059	0.0059	-1.5524	0.2237	214.1411	0.6411	0.0039	0.6875	0.2667	0	0	1.0135	-1.5708	213.4486	12.6066	85.5	170.5
464.5	949	464.5	661.5	412	1119	287.5	0.0192	0.1383	0.3637	0.3637	0.0106	0.02	0.02	-1.5708	0.3637	285.8631	0.6938	0.0057	0.675	0.2667	0	0	1.0057	-1.7682	283.5	14	118.5	236.1495
394.5	907.5	411.5	697	145	372	211.1853	0.0556	0.4387	0.7464	0.7464	0.0401	0.0431	0.0431	-1.4902	0.7464	205.6699	1.4184	0.0274	0.675	0.2667	0	0	1.0268	-1.9196	202.4697	5.1044	49.5	133.8324
383.5	846.5	407.5	645.5	126	377	202.4278	0.0526	0.2711	0.6847	0.6847	0.0214	0.0256	0.0256	-1.452	0.6847	196.6319	1.5606	0.0185	0.6875	0.2667	0	0	1.0295	-1.5708	194.5	2.9019	53.2626	141.1
385.5	876	384	688	166	476	188.006	0.05	0.2065	0.3288	0.3288	0.0113	0.013	0.013	-1.5788	0.3288	169.388	1.0204	0.0073	0.6625	0.2667	0	0	1.1099	-1.8158	169	3.5	44.1755	120
433	888.5	436	671.5	230	1446	217.0207	0.0323	0.181	0.4643	0.4643	0.013	0.0212	0.0212	-1.557	0.4643	211.8762	0.9212	0.0087	0.6625	0.2667	0	0	1.0243	-2.8966	209.2011	8.5	57.5	144.6881
424.5	897.5	442	670	175	588	228.1721	0.04	0.3497	0.8365	0.8365	0.0272	0.0425	0.0425	-1.494	0.8365	230.5246	1.3173	0.0202	0.6375	0.2667	0	0	0.9898	-1.512	224.9406	3.5	75.75	177.5
428.5	855.5	439	624	210	609	231.738	0.0385	0.288	0.3002	0.3002	0.0093	0.0166	0.0166	-1.5255	0.3002	219.7147	1.0463	0.0032	0.675	0.2667	0	0	1.0547	-1.4464	217.5	5.6	69.3219	166.3566
405.5	933.5	418.5	701.5	196	641	232.3639	0.0385	0.2078	0.4553	0.4553	0.0164	0.0272	0.0272	-1.5148	0.4553	226.0376	1.1533	0.0081	0.65	0.2667	0	0	1.028	-1.5708	225.5	5.1728	68.5	159.4
417.5	920	430.5	704	180	955	216.3909	0.0435	0.2586	0.3334	0.3334	0.0074	0.0074	0.0074	-1.5107	0.3334	196.0745	1.0893	0.0045	0.65	0.2667	0	0	1.1036	-1.5708	195	6	52.75	123.9204
457.5	929.5	443	694	218	2089	235.946	0.0345	0.1447	0.3457	0.3457	0.0136	0.0207	0.0207	-1.6323	0.3457	230.4432	1.0571	0.0061	0.6625	0.2667	0	0	1.0239	-1.5708	229.5	7.4694	67.3902	167.5
433	936	424.5	707.5	1559	1283	228.658	0.0092	0.0289	0.5017	0.5017	0.0287	0.0463	0.0463	-1.608	0.5017	230.7947	0.148	0.0033	0.6	0.2667	0	0	0.9907	-1.5708	226.0601	10.9503	38	49.8
435	923.5	429.5	732.5	154	626	191.0792	0.0455	0.4052	0.8247	0.8247	0.0255	0.0481	0.0481	-1.5996	0.8247	185.1078	1.202	0.018	0.6375	0.2667	0	0	1.0323	-1.5708	184	5.1457	54.5	126.2648
433	923	442	713	175	505	210.1928	0.0357	0.3059	0.8743	0.8743	0.0311	0.05	0.05	-1.528	0.8743	203.8663	1.165	0.0223	0.625	0.2667	0	0	1.031	-1.5708	203	10.55	68.0761	143.456
396.5	920.5	385.5	753	160	735	167.8608	0.0526	0.2165	0.3595	0.3595	0.0116	0.0215	0.0215	-1.6364	0.3595	142.2741	0.8892	0.0067	0.625	0.2667	0	0	1.1798	-2.0344	141	4.3	34.5331	87.6
565	604.5	490	950.5	955	0	354.0353	0.0083	0.0605	0.6146	0.6146	0.0223	0.0765	0.0765	1.7843	0.6146	363.2244	0.3803	0.0131	0.65	0.2667	0	1	0.9747	1.989	343.5	102.1	272.4021	290.4971
79.5	254.5	81.5	256.5	59	0	2.8284	0.1429	0.0082	0.0156	0.0156	0.0005	0.0005	0.0005	0.7854	0.0156	2.9523	0.05	0.0005	0.6875	0.3333	0	1	0.9581	0.7854	1.234	0	0.4622	0.8
477	819.5	541.5	560.5	148	7214	266.9106	0.05	0.7632	0.8981	0.8981	0.0329	0.0354	0.0354	-1.3267	0.8981	271.7232	1.836	0.0217	0.6375	0.2667	0	0	0.9823	-1.4502	254.4212	11	109.7712	213
481.5	874.5	521	613.5	149	786	263.9721	0.05	0.4511	0.9369	0.9369	0.0252	0.0453	0.0453	-1.4206	0.9369	264.0131	1.7719	0.0138	0.625	0.2667	0	0	0.9998	-1.5708	253.5	7	71.0603	202
570.5	473	486.7803	97	1485	0	385.2077	0.0049	0.1296	1.8246	1.8246	0.0881	0.1201	0.1201	-1.7899	1.8246	1269.4554	0.8549	0.033	0.725	0.3333	0	0	0.3034	2.0899	415.5	74.717	215.5	375.4
461.5	315.5	382	821.5	335	817	512.2072	0.0217	0.1527	2.1141	2.1141	0.0886	0.1142	0.1142	1.7266	2.1141	523.5432	1.5628	0.0634	0.675	0.3333	0	1	0.9783	2.2531	503.5	126.7029	424.6695	470.5
445	382.5	375	662.5	239	433	288.6174	0.0278	0.1717	1.1047	1.1047	0.0513	0.0853	0.0853	1.8158	1.1047	293.3673	1.2275	0.0296	0.675	0.3333	0	1	0.9838	2.1176	279.84	61.9366	228.5	266.5779
454	861	633	236	155	5069	650.1277	0.0455	1.2093	2.4802	2.4802	0.1097	0.1585	0.1585	-1.2919	2.4802	650.3046	4.1955	0.0595	0.65	0.2667	0	0	0.9997	-1.4219	618	8.0761	112	420.2764
348.5	782.5	453.5	445.75	371	0	352.7401	0.0196	0.257	0.9014	0.9014	0.0362	0.0518	0.0518	-1.2685	0.9014	354.2706	0.9549	0.0182	0.6	0.2667	0	0	0.9957	-1.9513	336.5	37.2	215.5	329.4298
335	807	527	316.5	438	631	526.7393	0.0159	0.3002	1.034	1.034	0.0393	0.0571	0.0571	-1.1977	1.034	527.2666	1.2038	0.0173	0.6	0.2667	0	0	0.999	-1.5708	490.0018	54.1275	346.1517	478.4
357	819	479	474.25	583	2121	365.7001	0.0115	0.1553	0.5664	0.5664	0.0216	0.0412	0.0412	-1.2307	0.5664	369.5492	0.6339	0.0057	0.6	0.2667	0	0	0.9896	-1.2649	344.5	76	257	334.7954
534	490.5	499.5	799.5	366	3518	310.92	0.0189	0.1926	0.7056	0.7056	0.0293	0.0388	0.0388	1.682	0.7056	313.9973	0.8579	0.0175	0.5875	0.2667	0	1	0.9902	2.0344	308.7241	79.4	246.097	302.0432
513.5	607	462.5	871.5	269	615	269.372	0.0256	0.1972	0.5516	0.5516	0.022	0.0252	0.0252	1.7613	0.5516	268.9128	0.9997	0.0063	0.575	0.2667	0	1	1.0017	1.8925	263.5	40.0672	151.9413	239.5
521.5	843.5	585.5	252.9457	1000	0	594.0121	0.007	0.1675	0.3261	0.3261	0.0094	0.0185	0.0185	-1.4628	0.3261	606.97	0.607	0.0012	0.6	0.2667	0	0	0.9787	-1.5708	590.5	111.7469	321.3162	511.6
438.5	790	484	655.7488	1004	0	141.752	0.0095	0.1028	0.729	0.729	0.0296	0.0425	0.0425	-1.244	0.729	504.7809	0.5028	0.0071	0.625	0.2667	0	0	0.2808	-2.0345	312.75	134.5	210.7035	302.5
421.5	899.5	456.5	613.5	2023	0	288.1336	0.0043	0.0726	0.675	0.675	0.0279	0.0502	0.0502	-1.449	0.675	881.2093	0.4356	0.0062	0.575	0.2667	0	0	0.327	-1.4601	285	19	43.2423	224.0511
428	843	449	553	399	745	290.7594	0.0175	0.1603	0.5052	0.5052	0.0188	0.0247	0.0247	-1.4985	0.5052	291.8462	0.7314	0.007	0.6	0.2667	0	0	0.9963	-1.5708	289	47.9	191	271.2264
403	880.5	456.5	349.5	505	570	533.6883	0.0133	0.1947	0.9202	0.9202	0.0387	0.0611	0.0611	-1.4704	0.9202	535.6325	1.0607	0.0142	0.625	0.2667	0	0	0.9964	-1.5708	530.5	106	387.1885	512.5
396	879.5	495	554	410	629	340.2224	0.0161	0.2143	1.0047	1.0047	0.0481	0.0667	0.0667	-1.2755	1.0047	342.0869	0.8344	0.0205	0.6125	0.2667	0	0	0.9945	-1.8158	325.4353	34.1184	200.6357	315.5313
663	564.5	462.4466	546.9262	134	390	201.3219	0.0455	0.4316	1.3145	1.3145	0.0587	0.0743	0.0743	-3.0542	1.3145	202.5907	1.5119	0.0365	0.6125	0.3333	0	2	0.9937	-2.6422	17.5	0.9033	7	12.0367
656	848.5	526	874.5	86	1001	132.5745	0.0769	0.3349	0.7789	0.7789	0.0426	0.0461	0.0461	2.9442	0.7789	115.25	1.3401	0.0439	0.5875	0.2667	0	2	1.1503	3.1416	20.9376	0	2.1793	11.0173
